ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
137	cosine	24.0	18.0	20.0	458.9165221935159	66.66758181815018	90.0	80.0	615.757301629	346.930273864	268.827027765	1.77487336222	1.19238746046	0.28049054928850214	0.02741363646522646	1.8093000067049463
138	cosine	24.0	8.0	20.0	1835.8976371922988	226.86756773088808	56.0	92.0	2391.24618435	1122.31616269	1268.93002166	2.13063507757	1.17652536367	0.5027937680511761	0.00028857245716387003	0.019045782172815422
139	cosine	24.0	20.0	8.0	75.55182548356375	28.259682901558136	92.0	56.0	129.472068244	29.4407127549	100.031355489	4.39772193431	1.91438687098	0.7303354733006135	2.868186664094046e-07	1.8930031983020704e-05
140	cosine	24.0	18.0	6.0	1770.1898375553774	178.09638273802727	64.0	56.0	2234.43115574	1507.08869324	727.3424625	1.4826142388	1.14928068229	0.5908744281477326	2.6146465280359888e-05	0.0017256667085037527
141	cosine	24.0	14.0	0.0	632.1288025101004	90.90613508487448	64.0	48.0	782.111293617	478.342196744	303.769096874	1.63504557813	1.31331384584	0.7109632252049106	5.657664657917556e-07	3.7340586742255874e-05
142	cosine	24.0	0.0	16.0	638.605409722275	241.97779113501997	48.0	90.0	1290.18265403	233.572542759	1056.61011127	5.52369143559	1.78836328317	0.5341433557238966	0.00012771492236907548	0.008429184876358981
143	cosine	24.0	18.0	8.0	40683.344914669775	1414.9539082425458	66.0	52.0	44484.7759618	38390.2907755	6094.4851863	1.15875069095	1.04258473725	0.5376281785819111	0.00011633805358583872	0.0076783115366653555
144	cosine	24.0	14.0	0.0	479.07231132494786	205.53853010554707	86.0	72.0	890.324089972	207.567788621	682.756301351	4.28931721963	2.1847959078	0.7035957306432017	7.292953667007269e-07	4.813349420224798e-05
145	cosine	24.0	12.0	8.0	679.2342383889448	119.1611488068043	86.0	56.0	1002.9837203	463.180854596	539.802865702	2.16542568706	1.23677608153	0.46889278108144883	0.0006635662708367486	0.04379537387522541
146	cosine	24.0	22.0	18.0	4.816604700006445	0.04986487628187859	70.0	92.0	5.01870313024	4.75329657861	0.265406551628	1.05583631218	1.00331487574	0.25002703725741965	0.04347701138065798	2.8694827511234267
147	cosine	24.0	10.0	8.0	32858.929294836875	1460.577837058722	92.0	56.0	37276.9942264	30607.9762548	6669.01797167	1.21788496947	1.05695855139	0.23774262003575855	0.05180597275193997	3.419194201628038
148	cosine	24.0	6.0	8.0	4.835119945969088	0.43215862085891066	54.0	48.0	6.906246436	4.74157110792	2.16467532808	1.45653123802	1.0	0.33755134009411675	0.010419699107632236	0.6877001411037276
149	cosine	24.0	0.0	14.0	742.293182716639	112.60420217860599	48.0	86.0	990.934464991	577.624203789	413.310261202	1.71553487283	1.26994313124	0.5562458394090233	7.0028555338298e-05	0.004621884652327668
150	cosine	24.0	16.0	18.0	2283.9712408081236	184.75736026960828	64.0	92.0	2595.63099063	1881.41001761	714.220973019	1.37962005429	1.08635114975	0.3586693421794159	0.0070353044355588755	0.4643300927468858
151	cosine	24.0	2.0	4.0	5.754182214834444	0.4832734007641733	92.0	64.0	7.63135689486	5.07635771668	2.55499917818	1.50331346228	1.02329481493	0.23207607869383093	0.05605319139859437	3.6995106323072284
152	cosine	24.0	0.0	22.0	4.811437522996383	0.1975899535092604	54.0	50.0	5.69881154513	4.74157110792	0.95724043721	1.20188254387	1.00237980785	0.42412532345363374	0.0018446821702861702	0.12174902323888723
153	cosine	24.0	20.0	22.0	59.18346896038952	5.026851962379632	76.0	70.0	73.6195099576	50.7372995883	22.8822103693	1.4509938557	1.06967128173	0.22142633552341948	0.06477383440755535	4.275073070898653
154	cosine	24.0	6.0	4.0	481.24694782054684	90.65973093472931	70.0	94.0	685.419018096	319.244781116	366.17423698	2.14700148175	1.33982923743	0.2361880912249808	0.0529448364669946	3.4943592068216436
155	cosine	24.0	12.0	8.0	121.42549332964956	14.871973727835936	60.0	92.0	146.118197026	88.6020729706	57.5161240555	1.64915099757	1.15019999493	0.2490992899495197	0.04406574993045694	2.908339495410158
156	cosine	24.0	20.0	16.0	1079.2180610996954	161.30952367533038	94.0	62.0	1499.45377769	834.681189917	664.772587772	1.79643892279	1.17691335473	0.5709498382299121	4.639106687901442e-05	0.003061810414014952
157	cosine	24.0	10.0	20.0	68.03488005939768	23.944666689560506	56.0	92.0	146.004244705	13.6394261204	132.364818585	10.7045738887	1.40462206971	0.319292392850017	0.014412173665151762	0.9512034619000163
158	cosine	24.0	22.0	0.0	296.22789821748535	46.18157836361713	92.0	58.0	386.796323895	225.673664904	161.12265899	1.71396305395	1.33615258507	0.32785350799604684	0.012400444227444124	0.8184293190113122
159	cosine	24.0	2.0	8.0	5242.183389019331	503.77552892297405	50.0	90.0	6302.40497406	4097.72110349	2204.68387057	1.53802682391	1.11225814358	0.5562156488562369	7.008709575972283e-05	0.004625748320141707
160	cosine	24.0	4.0	2.0	3451.4365473141356	1364.1136379565173	56.0	90.0	6625.51320172	1591.70987248	5033.80332925	4.16251310385	1.90227256195	0.4678359046685163	0.0006804648061914029	0.04491067720863259
161	cosine	24.0	10.0	8.0	16.754845221123762	47.655265284690216	58.0	80.0	245.290425517	5.62520381969	239.665221697	43.6056067263	1.08548771091	0.3057510243109201	0.018166718113862217	1.1990033955149062
162	cosine	24.0	22.0	20.0	1962.5619365303191	288.52578261059443	50.0	90.0	2374.77368143	1430.38090082	944.39278061	1.66023866795	1.30656235139	0.7035957306432017	7.292953667007269e-07	4.813349420224798e-05
163	cosine	24.0	12.0	16.0	43299.40009641853	2183.5397262661945	84.0	70.0	46741.9957893	39607.9696301	7134.02615925	1.18011592682	1.09775445955	0.6604697197214416	3.0689059133154487e-06	0.00020254779027881962
164	cosine	24.0	20.0	18.0	9990.664238874017	1337.0528732094633	92.0	90.0	13080.0255156	7820.48213708	5259.54337852	1.67253441493	1.1634482924	0.41780273465529255	0.002116310161038502	0.13967647062854113
165	cosine	24.0	20.0	0.0	2133.4302806768687	184.33046041424532	92.0	56.0	2471.19642468	1797.26642306	673.930001614	1.3749750137	1.14059605685	0.45310091554509846	0.0009612986159937434	0.06344570865558706
166	cosine	24.0	0.0	22.0	70.70503577057758	14.210451962263479	52.0	68.0	104.878838262	48.837424684	56.041413578	2.14750959823	1.32321983376	0.4752033992302252	0.0005704661112858879	0.0376507633448686
167	cosine	24.0	12.0	8.0	116.1768570405906	64.51646348081754	86.0	80.0	270.7385361	33.5626772294	237.175858871	8.06665494083	2.60384988512	0.6960127219177755	9.446731019190903e-07	6.234842472665996e-05
168	cosine	24.0	4.0	20.0	127.8651882268034	21.685300381083234	52.0	88.0	182.069245148	84.7026583663	97.3665867816	2.14951040097	1.16494041953	0.5541741531075007	7.415431377647423e-05	0.004894184709247299
169	cosine	24.0	2.0	8.0	57.14470729083181	5.788471447391117	72.0	62.0	73.7260322377	48.2246990986	25.5013331391	1.52880232777	1.0731505464	0.2541647666958963	0.04092812029112189	2.7012559392140445
170	cosine	24.0	18.0	16.0	59.548893881580206	45.308757864180805	66.0	56.0	250.201855543	28.8806611319	221.321194411	8.66330082958	1.72118234357	0.4769932488777799	0.0005463493182082269	0.03605905500174297
171	cosine	24.0	0.0	22.0	3530.5299512352503	353.5835318842559	72.0	92.0	4015.84143697	2552.32601491	1463.51542207	1.57340457822	1.17514117324	0.3247586254343486	0.013097706667077784	0.8644486400271337
172	cosine	24.0	0.0	20.0	245.8009413335573	68.2349985143867	50.0	92.0	364.534851571	118.293614071	246.241237499	3.08161057072	1.50727428798	0.29101603518750224	0.023169067299739072	1.5291584417827788
173	cosine	24.0	10.0	8.0	30.894287149358007	6.535444981509389	82.0	56.0	54.0391601415	22.828540406	31.2106197355	2.36717543831	1.22624102861	0.3941609590514271	0.003483349956988493	0.22990109716124055
175	cosine	24.0	10.0	12.0	922.6928342470568	268.76304002704285	82.0	62.0	1673.47717454	637.084933293	1036.39224125	2.62677248682	1.62516957887	0.44573342098338953	0.001138513936955571	0.07514191983906768
176	cosine	24.0	18.0	6.0	214.07545738635724	40.78214651724145	92.0	56.0	316.563479902	148.298055982	168.26542392	2.1346434908	1.26681139648	0.5588575223742587	6.51351567158604e-05	0.004298920343246786
177	cosine	24.0	14.0	20.0	449.9891734573405	90.93451994296727	62.0	92.0	572.491068828	195.173497288	377.31757154	2.93324184268	1.29871864419	0.48811365803508344	0.0004164348470729981	0.027484699906817876
178	cosine	24.0	0.0	22.0	125.76400534507017	27.130888447275797	56.0	94.0	215.239036837	69.4364920965	145.80254474	3.09979710003	1.26945591004	0.4309984318599717	0.0015856751406824532	0.10465455928504191
179	cosine	24.0	10.0	6.0	61.48308434076713	11.680906128613639	60.0	48.0	87.6711661306	45.6059654345	42.0652006961	1.92236180718	1.30298894512	0.3516695858110866	0.008030305253720312	0.5300001467455406
180	cosine	24.0	2.0	22.0	87.83223255401526	15.928908917978742	50.0	94.0	112.015109284	46.6658735305	65.3492357536	2.40036456643	1.2325041231	0.345625610326433	0.00898688283532294	0.593134267131314
181	cosine	24.0	8.0	16.0	1803.4862935976705	685.0011809836941	56.0	92.0	2982.19362104	584.860051882	2397.33356916	5.09898669167	1.98175899455	0.7156553632845208	4.80679662643166e-07	3.1724857734448954e-05
182	cosine	24.0	8.0	2.0	845.5171672161891	199.03949222766232	56.0	94.0	1165.56505572	381.268436732	784.296618986	3.05707198243	1.37108741779	0.47799286534506696	0.0005332941435529806	0.035197413474496723
183	cosine	24.0	8.0	10.0	1145.8794010107713	163.76203436390048	54.0	92.0	1460.34395604	700.738984011	759.604972033	2.08400558463	1.15675655701	0.20260610044699526	0.0827141103030547	5.4591312800016105
184	cosine	24.0	2.0	6.0	375.0474237752272	55.13003541691642	74.0	62.0	457.677790237	282.563623754	175.114166483	1.61973358126	1.29255098866	0.6765437478730179	1.8140019988937834e-06	0.0001197241319269897
185	cosine	24.0	20.0	16.0	12110.037442340947	977.6730236274595	92.0	88.0	15190.0961708	10502.2032227	4687.89294803	1.44637233241	1.10492507773	0.3690263023275784	0.005762571930145304	0.3803297473895901
186	cosine	24.0	20.0	14.0	925.5425140968359	4409.317577712369	76.0	82.0	22071.8754517	4.76933798373	22067.1061137	4627.8698484	1.1528997236	0.3046122828339243	0.01851739807192879	1.2221482727473
187	cosine	24.0	10.0	12.0	9336.70397345966	992.0765450958337	58.0	84.0	11461.0216174	8055.46715114	3405.55446625	1.42276312501	1.14739438803	0.18452194626951623	0.10325146709527228	6.8145968282879705
188	cosine	24.0	18.0	14.0	18109.543295628242	1158.6918742540513	92.0	62.0	21006.5443439	16570.788301	4435.75604294	1.26768527618	1.08099810478	0.360316034162351	0.0068176756279966985	0.4499665914477821
189	cosine	24.0	10.0	12.0	898.916181706425	289.9497890304301	80.0	62.0	1569.47735005	441.73498317	1127.74236688	3.55298405118	1.56729502321	0.4088959481748449	0.002560614606221767	0.16900056401063662
190	cosine	24.0	16.0	22.0	1710.593006881354	371.54138757665106	90.0	48.0	2387.10190136	993.415347497	1393.68655387	2.40292432302	1.37272382422	0.6814562585324757	1.541136787943011e-06	0.00010171502800423872
191	cosine	24.0	10.0	0.0	4.741742260007239	0.0008208165708961504	58.0	48.0	4.74567875799	4.74157110792	0.00410765007189	1.0008663057	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
192	cosine	24.0	10.0	12.0	22108.254858324264	7094.912424709386	80.0	76.0	43607.6420063	12642.094292	30965.5477142	3.44940015467	1.35374736189	0.44447188182721864	0.0011717020066009916	0.07733233243566545
193	cosine	24.0	14.0	12.0	162.22352355866948	37.363431636427116	90.0	84.0	247.369312323	88.9091244868	158.460187836	2.78227137823	1.28964808588	0.224708584132122	0.06198051021301793	4.090713674059184
194	cosine	24.0	12.0	16.0	346.05173791969236	76.34265040258225	60.0	90.0	472.167233431	152.177681518	319.989551912	3.10273641128	1.49230552121	0.5201779290122323	0.00018461989223307273	0.0121849128873828
195	cosine	24.0	16.0	8.0	251.0428267875052	81.99570228884194	90.0	52.0	475.857232252	155.344758088	320.512474163	3.06323327615	1.80717815887	0.7009752532684281	7.977483494109994e-07	5.265139106112596e-05
196	cosine	24.0	6.0	14.0	429.90556193596893	38.92457633663649	52.0	92.0	481.164668421	312.141331143	169.023337278	1.5414961763	1.09835775345	0.3529626457100581	0.007837682878336675	0.5172870699702206
197	cosine	24.0	18.0	20.0	5.800751338095755	0.6306423290340688	80.0	92.0	8.12996318813	5.23642336971	2.89353981842	1.55257942571	1.01896094793	0.20780973338645234	0.07741612915730939	5.109464524382419
198	cosine	24.0	8.0	10.0	220.3164176490045	30.5991860941258	80.0	84.0	285.759066554	167.080611404	118.67845515	1.71030656491	1.25185221204	0.26154605694066657	0.03668290960514206	2.421072033939376
199	cosine	24.0	10.0	20.0	4.851401660227727	0.29764383748237067	82.0	92.0	6.25390697034	4.74400336804	1.5099036023	1.31827625007	1.00459766621	0.31195233784197063	0.01635477579570562	1.079415202516571
200	cosine	24.0	2.0	22.0	83.56461223160994	12.270568636732682	54.0	66.0	116.613822602	68.9198471193	47.6939754829	1.69202091236	1.2721044951	0.3897480286659777	0.0038127055583381552	0.25163856685031827
201	cosine	24.0	8.0	22.0	9642.307170715607	1159.5842171448517	56.0	94.0	11867.5960759	6827.96975893	5039.62631697	1.73808562353	1.17836865777	0.39779612647907747	0.003231488118682992	0.2132782158330775
202	cosine	24.0	20.0	8.0	95.09201674649533	19.17441346146029	94.0	58.0	154.994263995	56.1224409659	98.871823029	2.76171637098	1.26050941091	0.5688542631235934	4.9224122923592646e-05	0.0032487921129571145
204	cosine	24.0	12.0	14.0	9.73283100334462	1.8972324210757778	50.0	90.0	14.625185301	6.70626866753	7.91891663349	2.1808230517	1.3634993682	0.19523860588528633	0.09067556890797257	5.984587547926189
205	cosine	24.0	0.0	6.0	520.420899666265	61.30584380692157	72.0	90.0	658.550056788	423.144531016	235.405525771	1.55632415999	1.1774739628	0.43836592642168065	0.0013452089331977713	0.0887837895910529
206	cosine	24.0	0.0	22.0	80.5196301915868	15.143380106562137	72.0	92.0	109.482708382	42.8077096551	66.6749987271	2.55754650889	1.23453407702	0.3204860134343379	0.014115833190008366	0.9316449905405522
207	cosine	24.0	22.0	14.0	7111.434514251821	659.0444327582424	80.0	62.0	8665.8456369	5669.68517275	2996.16046415	1.52845270467	1.08278168539	0.3278357135642721	0.012404359491266507	0.8186877264235894
208	cosine	24.0	16.0	18.0	2084.9091169404114	480.66330405502964	50.0	92.0	2778.71035254	1131.10787009	1647.60248245	2.45662719359	1.3341700725	0.49178373721507534	0.00038028580688547706	0.025098863254441488
209	cosine	24.0	2.0	14.0	306.7780758754444	54.77959168864893	50.0	62.0	407.312727104	195.110413911	212.202313193	2.08760116357	1.35042920725	0.5930833122175679	2.450933574386718e-05	0.0016176161590952338
210	cosine	24.0	4.0	8.0	286.4370518852406	53.21894412578479	92.0	56.0	500.937776033	227.057488402	273.880287631	2.20621561332	1.1313287917	0.5688542631235934	4.9224122923592646e-05	0.0032487921129571145
211	cosine	24.0	4.0	6.0	12225.128252608361	928.8927837038891	58.0	66.0	14654.1870693	10936.4727533	3717.71431601	1.3399372357	1.12256682889	0.23292153168942292	0.05540261165217033	3.656572369043242
212	cosine	24.0	20.0	6.0	3616.0487570695113	390.39459802156176	68.0	56.0	4466.658175	2975.86905549	1490.78911951	1.50095924643	1.19212415298	0.6323700361857645	7.482096777350796e-06	0.0004938183873051525
213	cosine	24.0	14.0	4.0	81.60904639744075	12.475336073859696	56.0	92.0	100.788380454	49.9121490008	50.876231453	2.01931558692	1.29374947593	0.3529793467163571	0.007835221812399042	0.5171246396183368
214	cosine	24.0	18.0	14.0	1788.3676063021512	378.67906470352995	92.0	86.0	3082.95996314	1396.63093328	1686.32902986	2.20742637849	1.25193720987	0.5541741531075007	7.415431377647423e-05	0.004894184709247299
215	cosine	24.0	12.0	6.0	1720.94200267557	161.1714036615923	66.0	92.0	1928.78853229	1208.48598975	720.302542542	1.59603714785	1.1155679999	0.16850834320114566	0.12432991439258562	8.205774349910651
216	cosine	24.0	22.0	16.0	1213.6988301821482	166.31362716263249	92.0	62.0	1650.72367027	984.180509007	666.543161263	1.67725702263	1.1965814614	0.3015031919868884	0.01950433652444874	1.2872862106136167
217	cosine	24.0	14.0	22.0	92.17913899601906	15.928859355458776	68.0	72.0	140.453714371	59.5357486022	80.9179657685	2.3591492115	1.20349963176	0.3015031919868884	0.01950433652444874	1.2872862106136167
218	cosine	24.0	20.0	18.0	4.820061609889553	0.29741519555484114	70.0	64.0	6.24341214007	4.74157110792	1.50184103215	1.3167391141	1.00220279903	0.19191458635529096	0.09444831922890234	6.233589069107555
219	cosine	24.0	4.0	6.0	7729.133844777706	576.3693182108283	52.0	90.0	8784.27839604	6729.42826447	2054.85013156	1.30535285478	1.08031057263	0.3542821368374712	0.007645325004839695	0.5045914503194199
220	cosine	24.0	8.0	18.0	1311.6538365055765	205.03802442017016	56.0	92.0	1761.59112695	847.314199316	914.276927635	2.07902939473	1.17024735002	0.37067277790634157	0.005580272880207826	0.3682980100937165
221	cosine	24.0	12.0	10.0	562.8822761234761	82.38298891128217	66.0	58.0	758.638275937	396.281664297	362.35661164	1.91439156612	1.22784409069	0.5120408720387698	0.00022792703318670894	0.01504318419032279
222	cosine	24.0	20.0	12.0	353.28024158825656	75.8424831205754	68.0	58.0	515.786650652	175.007470449	340.779180203	2.94722647741	1.27200194563	0.44407332798680527	0.0011823697179425112	0.07803640138420574
223	cosine	24.0	20.0	14.0	525.3797343634805	234.39176642617343	80.0	62.0	1200.55442824	264.200192661	936.354235574	4.54410882954	1.81072396508	0.3780128329143879	0.004828409167272734	0.31867500504000046
224	cosine	24.0	12.0	10.0	1516.5900972311993	108.47831617316973	84.0	94.0	1677.68830387	1240.63265017	437.055653705	1.35228450069	1.10349870264	0.22880721337420012	0.05862543962554451	3.869279015285938
225	cosine	24.0	12.0	10.0	22.39288942868785	4.691434425174917	66.0	58.0	36.3490119285	16.1082947588	20.2407171697	2.2565400294	1.13442072558	0.3204860134343379	0.014115833190008366	0.9316449905405522
226	cosine	24.0	6.0	4.0	5.851334890340564	1.0121745071239656	80.0	92.0	9.10594716218	5.172559109	3.93338805318	1.76043365968	1.01586814758	0.20997359500870416	0.07529048637923798	4.969172101029707
227	cosine	24.0	2.0	18.0	1363.2622831912115	138.9164888182939	74.0	90.0	1662.30846602	1025.0441155	637.264350518	1.62169456015	1.13151762651	0.49270033812491515	0.00037172395509494575	0.024533781036266418
228	cosine	24.0	14.0	12.0	1052.4630704774106	100.81401134500403	92.0	76.0	1253.89410878	832.99144093	420.902667852	1.50529050741	1.13888481644	0.14023667916483235	0.1685119013514536	11.121785489195938
